user_id,track_id,rating
454,4464,5
454,2982,5
454,1630,4
455,3965,3
455,2220,3
455,1873,1
455,1258,2
455,262,2
455,3188,3
455,6661,4
455,6720,4
455,1192,3
455,5636,3
456,9949,2
456,8101,1
456,1621,5
456,4080,4
456,7252,1
456,6455,3
456,9456,2
456,9503,1
456,64,4
456,8146,1
457,4478,2
457,8787,1
457,8766,4
457,9073,2
457,4774,5
457,1640,5
457,6426,4
457,1833,5
457,4754,2
457,9284,5
458,3878,5
458,9101,1
458,2008,2
458,615,4
458,8176,1
458,8455,2
458,9952,5
458,1752,1
458,8197,4
458,9317,2
459,8644,4
459,1877,1
459,228,3
459,8121,3
459,7679,4
459,7856,1
459,9534,2
459,4860,1
459,5604,3
459,8757,4
460,9516,4
460,1518,3
460,3264,2
460,4848,2
460,946,2
460,4345,1
460,9507,5
460,170,5
460,9282,5
460,8809,2
461,4820,1
461,8953,2
461,441,1
461,917,1
461,877,3
461,3131,3
461,538,2
461,2761,4
461,2248,5
461,4861,2
462,1303,2
462,973,1
462,4428,3
462,9037,3
462,819,1
462,2819,3
462,6202,4
462,3493,2
462,8239,1
462,1707,2
463,9000,1
463,7071,1
463,4143,5
463,5435,2
463,667,4
463,157,2
463,4618,5
463,792,1
463,4070,1
463,1266,3
464,6397,4
464,3331,3
464,3535,3
464,2373,3
464,7060,2
464,6559,3
464,912,5
464,8752,2
464,5503,4
464,3303,5
465,4534,1
465,1373,3
465,3258,3
465,2563,1
465,8545,2
465,6275,3
465,4062,4
465,4131,5
465,2175,5
465,8717,1
466,514,4
466,3999,5
466,4626,1
466,8918,3
466,3158,4
466,8510,1
466,9005,2
466,691,4
466,9238,4
466,3260,3
467,2246,4
467,1796,5
467,2625,5
467,8617,2
467,5995,3
467,8542,4
467,9884,4
467,545,5
467,4598,1
467,8944,4
468,734,2
468,3706,2
468,4592,4
468,5136,1
468,3185,3
468,741,5
468,7966,3
468,8393,1
468,1102,5
468,8083,4
469,8365,2
469,3045,3
469,6499,3
469,6124,1
469,8320,5
469,1184,4
469,7281,2
469,4069,2
469,8636,3
469,4214,5
470,1566,4
470,9295,1
470,3476,2
470,1089,5
470,8244,5
470,9222,3
470,6262,1
470,1283,3
470,4830,3
470,690,1
471,8571,5
471,2735,3
471,4285,2
471,9468,4
471,904,3
471,8247,1
471,5204,2
471,5688,2
471,4629,4
471,2369,5
472,6987,1
472,6619,2
472,7623,1
472,9945,5
472,3223,2
472,2464,2
472,6130,4
472,9387,3
472,7709,5
472,5398,4
473,2382,3
473,3770,5
473,4613,4
473,1961,2
473,6376,4
473,6621,5
473,8950,3
473,9505,3
473,7692,2
473,7548,5
474,8124,4
474,6033,4
474,1131,4
474,7756,1
474,653,2
474,1384,1
474,1153,5
474,1808,2
474,4485,5
474,4646,5
475,6375,5
475,1630,1
475,3652,3
475,9284,5
475,859,3
475,3916,2
475,1470,1
475,1212,5
475,9474,1
475,3832,4
476,4088,1
476,1581,2
476,6394,3
476,5028,1
476,7415,3
476,5901,5
476,8081,5
476,9721,3
476,1915,4
476,953,4
477,7643,5
477,6806,1
477,8685,5
477,6158,2
477,4482,4
477,5441,2
477,945,2
477,6345,1
477,9706,5
477,5870,4
478,5382,3
478,436,1
478,7859,2
478,10003,3
478,2357,2
478,6242,5
478,1750,1
478,3364,4
478,8687,5
478,5651,4
479,5540,5
479,5658,5
479,8970,3
479,3795,2
479,6990,2
479,7731,4
479,9176,2
479,2214,3
479,5420,4
479,6137,4
480,6350,5
480,3853,3
480,6801,1
480,9853,5
480,3471,4
480,2565,4
480,2713,5
480,9111,4
480,2674,1
480,8635,4
481,9968,4
481,7815,1
481,3100,1
481,7686,1
481,3609,3
481,4510,4
481,3142,3
481,7461,4
481,8752,5
481,8928,1
482,2123,4
482,1827,2
482,3493,3
482,8162,5
482,532,4
482,8692,2
482,9889,1
482,7887,1
482,7586,5
482,2480,1
483,1695,3
483,65,1
483,4086,4
483,6332,1
483,5454,5
483,2743,2
483,2556,4
483,5586,4
483,369,5
483,8138,1
484,4090,4
484,7003,2
484,7252,4
484,5159,1
484,9590,2
484,2965,2
484,1884,2
484,4494,3
484,2530,5
484,2311,3
485,6005,4
485,6978,4
485,9165,2
485,1554,2
485,7578,5
485,3137,3
485,1297,2
485,9048,4
485,2607,5
485,6523,2
486,1363,3
486,9419,3
486,2245,1
486,3003,3
486,9432,5
486,4054,2
486,7264,2
486,532,3
486,6717,5
486,7996,2
487,1113,4
487,7746,3
487,8573,4
487,5240,4
487,6318,4
487,568,4
487,458,1
487,381,1
487,7234,4
487,2704,3
488,5502,3
488,8293,5
488,7327,3
488,3769,5
488,2105,3
488,8603,1
488,1320,4
488,6148,3
488,2319,3
488,1268,5
489,2936,2
489,4236,2
489,902,4
489,6515,5
489,5130,4
489,3339,1
489,6937,4
489,3865,1
489,8265,3
489,2118,3
490,3185,5
490,1573,4
490,3534,1
490,6460,4
490,5672,5
490,7749,3
490,3059,5
490,222,2
490,6367,1
490,9755,2
491,7177,5
491,3465,3
491,572,3
491,5887,2
491,7582,4
491,1432,2
491,3428,4
491,9815,2
491,371,5
491,2830,5
492,7882,5
492,2833,1
492,8883,1
492,1931,3
492,364,2
492,1009,2
492,7234,1
492,6596,4
492,7819,5
492,711,3
493,6853,1
493,2648,4
493,5586,3
493,5997,5
493,2800,1
493,3006,5
493,7233,2
493,400,3
493,6144,4
493,6345,1
494,3588,2
494,7906,2
494,4242,4
494,4494,4
494,7992,2
494,7111,4
494,1002,3
494,9372,3
494,3990,3
494,1472,1
495,747,3
495,8358,3
495,4896,4
495,8704,2
495,7892,2
495,3272,5
495,5352,1
495,6115,2
495,801,4
495,7817,3
496,5968,5
496,5833,1
496,7939,1
496,1125,2
496,954,1
496,1342,1
496,664,1
496,2615,5
496,3425,1
496,9676,5
497,4354,4
497,7777,1
497,5156,1
497,9756,3
497,4889,3
497,7810,3
497,3395,4
497,8269,3
497,2080,5
497,2539,2
498,5283,1
498,3913,2
498,5165,4
498,7219,5
498,5051,4
498,5248,2
498,247,3
498,5471,3
498,1835,3
498,3395,3
499,6169,4
499,5937,3
499,8400,1
499,5338,3
499,6121,4
499,3572,1
499,3906,5
499,2732,1
499,4857,2
499,6821,1
500,7033,4
500,5095,1
500,9951,4
500,386,5
500,7521,1
500,7478,5
500,7616,3
500,9991,5
500,9903,1
500,8606,1
501,3032,2
501,2819,4
501,5891,3
501,7869,4
501,7610,3
501,9882,1
501,6984,2
501,7179,4
501,356,2
501,8879,2
502,3262,2
502,4950,5
502,1554,4
502,9883,2
502,7752,4
502,573,2
502,9403,5
502,286,4
502,8318,4
502,1181,1
503,1149,1
503,9978,2
503,6170,4
503,3502,3
503,6318,5
503,4053,3
503,9485,4
503,9414,3
503,9657,1
503,9158,2
504,4914,2
504,3756,3
504,1338,3
504,1478,2
504,3721,3
504,9970,3
504,8531,4
504,7639,4
504,1901,3
504,9916,5
505,8614,4
505,2251,1
505,8086,2
505,8042,3
505,1741,1
505,2850,3
505,4989,2
505,323,2
505,3339,5
505,5036,1
506,2881,1
506,4650,2
506,2964,5
506,8652,5
506,9114,2
506,7997,5
506,1966,5
506,5844,2
506,9654,1
506,703,1
507,7476,2
507,7193,5
507,607,1
507,9383,4
507,3772,2
507,2452,1
507,6528,1
507,633,2
507,298,5
507,5014,2
508,7154,3
508,5993,2
508,1804,3
508,8778,4
508,3936,4
508,5532,5
508,2225,4
508,930,3
508,1390,3
508,10029,2
509,7473,5
509,5774,4
509,9538,3
509,9798,3
509,4778,5
509,1709,3
509,681,3
509,162,5
509,4869,2
509,1944,1
510,4955,5
510,2019,4
510,1913,1
510,5793,3
510,6360,2
510,8097,1
510,3362,5
510,1162,5
510,908,3
510,7287,3
511,5900,1
511,5909,2
511,4178,3
511,5255,4
511,1454,1
511,6318,1
511,9347,5
511,7559,2
511,8341,2
511,7814,3
512,6458,2
512,2438,1
512,6635,5
512,6389,3
512,394,4
512,2953,4
512,4074,1
512,162,3
512,8549,3
512,739,5
513,7799,3
513,4937,3
513,3441,3
513,7529,2
513,7212,2
513,770,4
513,9158,4
513,2742,2
513,1355,2
513,6353,2
514,9716,3
514,3031,3
514,7426,1
514,1320,1
514,1808,1
514,3016,2
514,909,3
514,7323,3
514,6034,2
514,2738,3
515,2254,3
515,7149,2
515,9711,1
515,2887,4
515,3470,2
515,1735,1
515,6297,3
515,3103,4
515,541,4
515,1744,3
516,617,4
516,3449,5
516,5915,2
516,1286,5
516,8126,5
516,7418,2
516,8421,1
516,9148,4
516,8860,1
516,6264,3
517,6701,3
517,6348,1
517,2603,4
517,8794,4
517,8360,2
517,1755,2
517,9936,3
517,7440,1
517,5021,4
517,2885,3
518,2225,4
518,3176,3
518,5891,2
518,9988,1
518,2274,2
518,7499,1
518,8035,3
518,3499,3
518,7156,4
518,4140,4
519,890,3
519,3295,1
519,9975,2
519,3309,1
519,1708,4
519,7889,3
519,5981,1
519,371,1
519,5096,4
519,2062,5
520,2732,5
520,9650,1
520,8006,2
520,4270,5
520,6881,1
520,5790,2
520,6218,2
520,7789,3
520,7354,2
520,5653,1
521,3035,2
521,8983,1
521,3705,5
521,9731,4
521,5570,1
521,1322,2
521,7087,2
521,9952,1
521,7942,3
521,9130,1
522,8394,3
522,1275,1
522,3346,1
522,9181,2
522,8676,4
522,1258,2
522,8806,1
522,3050,5
522,6549,2
522,3888,5
523,409,1
523,3391,5
523,4292,3
523,3383,4
523,7726,4
523,3752,4
523,3778,1
523,2054,1
523,6420,1
523,8190,5
524,6097,2
524,151,2
524,2946,2
524,2952,4
524,1313,4
524,3651,2
524,2367,1
524,3273,1
524,9247,3
524,562,3
525,910,3
525,3479,3
525,240,1
525,1818,1
525,2133,1
525,10011,5
525,7124,3
525,3465,2
525,4074,2
525,1902,1
526,5003,2
526,1209,2
526,4294,4
526,2616,5
526,8857,2
526,1629,2
526,9456,1
526,665,5
526,7097,4
526,4769,1
527,9577,4
527,4071,4
527,8828,3
527,5837,1
527,7055,2
527,8311,5
527,726,2
527,5049,2
527,8515,1
527,2726,2
528,8284,2
528,9524,1
528,9720,3
528,4673,1
528,2054,1
528,7127,5
528,4888,4
528,3772,4
528,8494,1
528,6229,4
529,8515,4
529,6210,4
529,1248,3
529,4452,4
529,1339,4
529,5689,2
529,5609,4
529,6727,5
529,8772,5
529,2822,2
530,6876,2
530,7684,2
530,6531,4
530,6733,1
530,6823,5
530,8480,2
530,4062,5
530,2301,1
530,6624,1
530,8184,1
531,3801,1
531,2394,2
531,1745,3
531,2806,5
531,558,5
531,1522,4
531,9162,2
531,6852,5
531,4498,5
531,576,2
532,1524,2
532,4055,5
532,5543,4
532,2128,5
532,1781,4
532,9209,3
532,8499,1
532,6842,1
532,7074,4
532,5626,5
533,6917,2
533,5057,3
533,6405,1
533,3867,5
533,5901,2
533,2850,5
533,8965,3
533,6151,3
533,2202,2
533,877,4
534,2161,3
534,1809,1
534,7271,2
534,5366,5
534,9866,1
534,7570,5
534,2293,2
534,6130,2
534,6366,1
534,4641,1
535,2034,3
535,6849,5
535,129,2
535,1814,1
535,9406,5
535,8901,2
535,4711,1
535,3159,4
535,2374,4
535,8018,4
536,3932,1
536,4524,1
536,7757,2
536,1760,3
536,2479,4
536,8446,5
536,4074,2
536,1256,1
536,3881,4
536,5785,3
537,9786,1
537,5577,5
537,7551,3
537,4016,1
537,8415,3
537,564,5
537,1095,5
537,5326,2
537,212,1
537,4760,2
538,4398,3
538,5966,1
538,2220,3
538,9948,3
538,7081,3
538,3627,3
538,2621,3
538,9909,2
538,8244,2
538,50,2
539,4347,4
539,6199,4
539,2027,1
539,8448,3
539,9055,2
539,7095,4
539,7066,1
539,6754,4
539,8718,4
539,4343,4
540,2025,5
540,1802,5
540,1078,2
540,3355,1
540,3186,2
540,3276,1
540,3511,5
540,6276,4
540,7956,5
540,2547,3
541,6956,1
541,5720,5
541,8072,4
541,7450,2
541,7077,1
541,2662,3
541,2719,2
541,1936,4
541,3033,3
541,3034,4
542,4510,1
542,1639,4
542,296,5
542,839,2
542,6294,4
542,883,2
542,1562,2
542,6690,5
542,574,5
542,4133,1
543,503,4
543,8791,2
543,50,4
543,7717,5
543,2933,3
543,2921,3
543,353,4
543,2688,4
543,749,5
543,4263,3
544,866,1
544,1501,5
544,5143,5
544,772,2
544,9664,4
544,8321,5
544,4226,2
544,2940,1
544,3322,2
544,8017,1
545,4827,4
545,5904,3
545,8014,2
545,1253,4
545,5034,2
545,2504,1
545,336,2
545,2247,3
545,7756,1
545,1216,2
546,6957,4
546,1960,4
546,4062,3
546,3101,2
546,1646,2
546,1235,3
546,2726,1
546,2642,2
546,6012,2
546,8520,1
547,8765,3
547,6345,4
547,4598,2
547,3036,2
547,1841,1
547,1466,1
547,5119,2
547,4215,3
547,7476,2
547,5691,5
548,3912,3
548,1089,4
548,2357,5
548,6486,4
548,1050,4
548,62,5
548,3839,4
548,8331,4
548,5238,3
548,9130,2
549,7908,4
549,2907,1
549,381,2
549,9845,2
549,9537,1
549,9705,1
549,3757,1
549,156,5
549,6795,5
549,3667,5
550,53,1
550,4608,2
550,5657,1
550,7122,2
550,4566,1
550,3787,4
550,9528,3
550,8319,4
550,6863,1
550,9742,1
551,5153,2
551,9328,5
551,2171,2
551,5674,1
551,7410,1
551,1767,3
551,5574,2
551,6333,4
551,997,4
551,1680,4
552,3347,2
552,5912,4
552,7167,4
552,3920,2
552,1207,1
552,3018,1
552,574,4
552,9392,4
552,9295,1
552,4610,2
553,4517,5
553,4386,5
553,6160,5
553,4695,4
553,1541,3
553,2541,3
553,2213,1
553,8941,2
553,2099,3
553,5426,1
554,2176,2
554,2051,1
554,326,4
554,7146,1
554,3153,3
554,8637,1
554,3895,5
554,6400,1
554,172,2
554,3666,2
555,6053,2
555,4519,4
555,9290,5
555,4701,5
555,1177,2
555,2622,2
555,3101,2
555,9537,4
555,5946,2
555,6229,5
556,8606,2
556,8348,5
556,1377,4
556,2451,1
556,4666,3
556,9372,3
556,7907,3
556,880,1
556,2559,3
556,8470,2
557,4220,5
557,4839,2
557,7357,3
557,1716,1
557,1563,2
557,8156,4
557,8161,5
557,9868,5
557,445,2
557,3109,1
558,7247,3
558,6346,2
558,1531,2
558,9256,3
558,8082,4
558,543,3
558,9964,1
558,3854,1
558,7995,2
558,7546,5
559,5687,1
559,2412,5
559,3427,2
559,2910,1
559,6066,4
559,3696,2
559,1570,2
559,6201,5
559,9119,4
559,895,3
560,2824,2
560,198,3
560,5514,3
560,612,1
560,544,4
560,6724,2
560,4988,5
560,7206,5
560,3483,1
560,7999,3
561,7031,4
561,8924,5
561,3363,4
561,1509,4
561,2521,4
561,1922,5
561,9565,3
561,2776,5
561,2496,3
561,9488,1
562,2848,5
562,7252,3
562,1295,4
562,6579,3
562,749,1
562,9569,2
562,5495,2
562,9754,1
562,8069,5
562,1466,5
563,2061,1
563,8219,5
563,4887,5
563,9384,2
563,3313,3
563,9307,1
563,7179,3
563,8725,4
563,3593,4
563,2308,4
564,293,3
564,6578,2
564,6781,4
564,4576,5
564,7191,4
564,6848,5
564,7293,4
564,8889,3
564,3801,5
564,7561,2
565,5788,4
565,4015,3
565,5786,4
565,6786,2
565,9592,4
565,5490,5
565,6355,5
565,8592,2
565,3931,5
565,8594,4
566,4702,5
566,2656,3
566,5443,3
566,855,4
566,5719,3
566,918,5
566,2910,5
566,3489,2
566,6418,5
566,3004,1
567,4806,3
567,7423,5
567,3754,3
567,6886,2
567,7667,4
567,8303,3
567,3644,1
567,2816,4
567,8820,3
567,5628,2
568,9604,4
568,7645,3
568,2371,5
568,7138,1
568,750,1
568,9572,1
568,6399,5
568,868,4
568,6229,5
568,7088,4
569,2927,2
569,7399,2
569,3550,5
569,3851,4
569,395,1
569,7947,1
569,9307,3
569,3323,4
569,8862,1
569,8643,1
570,3883,2
570,8710,2
570,1756,2
570,1065,1
570,5552,5
570,9944,2
570,4803,5
570,2471,5
570,7339,3
570,1156,2
571,4407,4
571,697,1
571,9258,1
571,5624,1
571,2971,4
571,7280,5
571,5194,1
571,2774,2
571,2559,5
571,1174,3
572,1941,2
572,10043,3
572,7334,5
572,2804,2
572,1331,2
572,1994,3
572,9892,3
572,7023,1
572,8760,4
572,4314,3
573,8504,4
573,1785,5
573,1615,3
573,8227,2
573,9742,4
573,8813,1
573,2939,4
573,1773,1
573,9017,3
573,3154,5
574,709,3
574,8059,5
574,8442,4
574,1474,2
574,6580,5
574,6702,2
574,1040,3
574,1774,4
574,5726,1
574,9285,4
575,9873,1
575,3567,1
575,4562,1
575,4609,2
575,6653,1
575,2691,2
575,412,5
575,287,3
575,658,3
575,9261,3
576,3829,1
576,7833,3
576,967,4
576,3151,3
576,6645,3
576,2485,3
576,6598,2
576,9521,5
576,9296,1
576,2685,5
577,6088,2
577,60,1
577,6736,2
577,8938,3
577,6131,4
577,4238,3
577,3835,2
577,100,1
577,4452,1
577,9145,3
578,9354,2
578,1119,1
578,3753,3
578,1458,1
578,4791,1
578,7231,3
578,2207,5
578,9780,4
578,3692,2
578,8576,2
579,5375,5
579,4244,3
579,3155,5
579,8400,2
579,987,3
579,2668,2
579,6806,2
579,2383,5
579,4503,2
579,8739,4
580,7030,2
580,5237,1
580,2588,1
580,9525,5
580,1003,3
580,1623,5
580,2993,3
580,8144,5
580,2357,4
580,7062,4
581,7943,5
581,6864,2
581,4791,3
581,3710,3
581,3800,4
581,5295,4
581,7588,5
581,584,2
581,1135,3
581,3874,3
582,4420,1
582,8119,5
582,109,2
582,4153,3
582,9308,1
582,2349,3
582,3305,5
582,8485,4
582,9538,1
582,8556,1
583,5049,5
583,4470,5
583,9753,4
583,823,3
583,8713,4
583,3471,2
583,4697,1
583,8576,1
583,8086,3
583,4130,1
584,4902,1
584,8524,1
584,3513,2
584,393,5
584,1106,5
584,3815,4
584,7783,5
584,5115,3
584,9323,5
584,5060,4
585,5492,5
585,8204,2
585,6450,2
585,2604,2
585,8609,4
585,2721,3
585,5341,2
585,8133,1
585,5003,4
585,4644,4
586,344,5
586,6161,2
586,7873,3
586,2721,4
586,6907,4
586,5851,2
586,608,3
586,5288,5
586,6633,4
586,621,1
587,9408,5
587,8754,4
587,4202,1
587,9071,5
587,6912,2
587,203,3
587,446,1
587,4390,5
587,4507,5
587,2686,3
588,7302,3
588,4575,5
588,2981,1
588,3262,5
588,7216,2
588,6934,2
588,9458,4
588,7508,3
588,3962,1
588,7170,3
589,4616,2
589,2729,2
589,6104,1
589,8263,3
589,5915,5
589,9538,2
589,4304,1
589,8699,2
589,5256,5
589,910,3
590,4167,4
590,5776,1
590,2977,4
590,7123,1
590,1672,4
590,8368,2
590,3490,1
590,6173,1
590,4088,4
590,963,1
591,2386,1
591,807,5
591,9931,1
591,5250,5
591,1653,5
591,2619,3
591,532,2
591,976,1
591,9426,3
591,2817,3
592,8107,3
592,7405,4
592,1249,4
592,934,4
592,5183,5
592,1002,3
592,1197,3
592,6402,2
592,1765,1
592,9156,2
593,1031,2
593,6898,2
593,7770,3
593,5187,1
593,3554,2
593,6528,2
593,480,4
593,9954,2
593,2439,4
593,9910,4
594,3747,2
594,185,1
594,7281,4
594,2603,1
594,431,3
594,1477,2
594,6535,1
594,4540,3
594,6349,2
594,545,4
595,1520,5
595,2730,5
595,1091,5
595,7249,4
595,9072,2
595,7386,4
595,6523,4
595,388,4
595,2089,2
595,4443,1
596,9534,4
596,4635,2
596,6961,2
596,3480,5
596,490,1
596,377,2
596,7343,2
596,2492,1
596,959,3
596,221,5
597,1969,1
597,1284,1
597,7334,5
597,8597,1
597,7174,1
597,1564,4
597,7113,2
597,8529,5
597,2948,2
597,4517,2
598,6483,4
598,1470,4
598,2566,5
598,9038,2
598,9971,1
598,2336,1
598,9407,2
598,3687,5
598,267,5
598,2596,5
599,4130,3
599,5993,4
599,8920,4
599,2309,3
599,1739,1
599,2210,4
599,4521,5
599,9382,4
599,1761,3
599,5600,4
600,258,1
600,5165,4
600,3820,1
600,3996,5
600,9622,4
600,9368,2
600,886,3
600,4983,2
600,5365,3
600,4231,2
601,4025,4
601,7498,2
601,5846,4
601,5088,5
601,5484,4
601,4067,5
601,4201,1
601,9332,5
601,5432,1
601,1440,2
602,9900,4
602,9279,1
602,4570,1
602,2722,1
602,1196,1
602,9410,4
602,9679,3
602,1779,4
602,6677,1
602,8313,1
603,3268,2
603,1666,5
603,751,4
603,5393,5
603,9998,4
603,6842,1
603,4983,5
603,1733,5
603,2067,1
603,3435,4
604,7717,4
604,9166,5
604,9235,4
604,7858,2
604,7734,3
604,8639,2
604,9757,5
604,3672,3
604,1217,5
604,9740,5
605,3091,3
605,3260,4
605,7760,1
605,1006,3
605,4293,3
605,4673,2
605,7367,5
605,7237,1
605,3514,4
605,609,1
606,2334,2
606,521,2
606,1972,3
606,2391,2
606,8242,3
606,9051,4
606,9485,4
606,8904,3
606,6192,3
606,6016,5
607,467,1
607,2426,5
607,7150,2
607,8402,5
607,6471,4
607,4275,3
607,5053,4
607,6215,1
607,8008,3
607,2940,3
608,6345,1
608,7390,3
608,817,5
608,1467,4
608,4535,3
608,7570,2
608,6578,3
608,1798,1
608,2150,3
608,3851,1
609,4211,5
609,8964,3
609,3181,2
609,2235,3
609,3363,5
609,3298,4
609,1756,1
609,2586,4
609,3232,4
609,5531,1
610,8732,5
610,9763,1
610,7683,2
610,1629,2
610,6058,4
610,4846,2
610,6711,3
610,1614,3
610,4102,5
610,6263,1
611,1760,4
611,9888,1
611,1600,3
611,9847,3
611,8717,1
611,7807,1
611,6566,1
611,9483,3
611,3277,4
611,6377,2
612,7046,1
612,8856,1
612,6362,4
612,2066,2
612,9846,1
612,2154,3
612,2736,3
612,4979,4
612,7982,4
612,2926,4
613,9456,4
613,1272,4
613,672,2
613,5688,5
613,589,3
613,8887,1
613,9326,2
613,1157,5
613,8205,3
613,5084,5
614,3394,4
614,5220,4
614,9327,2
614,4008,2
614,3192,1
614,8628,5
614,2982,2
614,2964,3
614,5966,3
614,6535,3
615,8623,3
615,9885,1
615,2085,2
615,8034,4
615,9887,1
615,7802,4
615,9324,2
615,8041,2
615,5211,3
615,5503,2
616,3634,2
616,5716,4
616,7935,4
616,9905,1
616,6475,4
616,7085,1
616,589,5
616,8612,3
616,5354,5
616,3554,2
617,4083,4
617,1844,1
617,8695,1
617,8795,4
617,3239,2
617,5271,3
617,1042,3
617,3818,1
617,6641,3
617,6481,5
618,2489,4
618,6563,2
618,486,5
618,1557,1
618,2589,5
618,6733,3
618,9377,1
618,1307,1
618,2581,3
618,2019,2
619,1325,2
619,5689,2
619,2062,2
619,1054,2
619,3656,2
619,5264,4
619,9088,4
619,10040,5
619,4220,5
619,8597,2
620,2107,1
620,8214,3
620,9153,5
620,8456,4
620,1412,5
620,3268,3
620,7180,1
620,3359,1
620,6129,3
620,3281,2
621,9091,5
621,3720,2
621,8217,1
621,942,3
621,6137,3
621,1417,4
621,9587,3
621,9036,2
621,5734,4
621,6978,4
622,5891,3
622,973,5
622,933,1
622,1698,3
622,2047,5
622,7972,2
622,6569,2
622,3597,5
622,4671,5
622,2730,3
623,2668,4
623,3936,5
623,731,5
623,7369,2
623,4624,4
623,6147,3
623,1437,2
623,771,4
623,5155,3
623,1240,2
624,60,3
624,5473,4
624,9023,4
624,5850,2
624,6826,5
624,4600,1
624,4686,3
624,3068,5
624,7342,2
624,3994,1
625,1620,3
625,1868,2
625,3105,3
625,3048,1
625,4827,5
625,1702,2
625,5935,5
625,3977,4
625,5895,2
625,1931,2
626,6639,2
626,4686,2
626,245,5
626,2299,2
626,7860,4
626,8008,3
626,2972,3
626,7998,2
626,2523,5
626,1395,4
627,2763,5
627,699,5
627,9977,5
627,9919,5
627,9162,5
627,6148,3
627,391,3
627,2365,4
627,9847,2
627,3445,4
628,6732,5
628,3310,4
628,9717,5
628,9502,5
628,1404,3
628,4686,3
628,3629,4
628,3230,5
628,1345,4
628,2728,2
629,9587,3
629,1471,2
629,7766,1
629,4662,5
629,3182,2
629,892,1
629,3797,4
629,7799,2
629,6493,4
629,9606,5
630,888,2
630,6104,1
630,4771,3
630,4024,2
630,9254,3
630,5787,1
630,5589,5
630,8349,1
630,4506,2
630,342,1
631,5370,2
631,7453,5
631,692,3
631,1359,4
631,7755,2
631,253,3
631,7333,3
631,1910,2
631,8911,2
631,3832,5
632,1536,5
632,8863,5
632,5964,5
632,4258,2
632,1889,5
632,5411,1
632,483,2
632,1117,2
632,9608,2
632,179,5
633,9238,5
633,4556,5
633,4122,3
633,226,1
633,5714,1
633,3551,5
633,3237,2
633,6343,5
633,8804,2
633,8314,2
634,387,5
634,2223,4
634,3800,3
634,4663,2
634,5875,1
634,4240,2
634,8572,5
634,7488,4
634,9166,3
634,4031,4
635,6544,2
635,6066,2
635,4802,2
635,689,2
635,905,3
635,6126,1
635,3840,4
635,9339,2
635,2700,4
635,3704,4
636,96,5
636,6196,5
636,1239,5
636,3436,2
636,6022,5
636,9050,2
636,3599,4
636,3252,5
636,3729,2
636,6552,1
637,5624,4
637,7929,2
637,3340,5
637,2840,2
637,2757,5
637,9452,4
637,1065,1
637,4164,2
637,5153,2
637,511,2
638,2287,2
638,3399,5
638,8291,2
638,2546,3
638,684,3
638,3039,5
638,8656,3
638,3804,4
638,229,2
638,2035,4
639,8793,3
639,1049,3
639,5790,1
639,320,5
639,1225,5
639,5412,3
639,3806,1
639,2345,3
639,5168,4
639,7194,4
640,7092,1
640,8300,2
640,4822,5
640,3370,4
640,6979,5
640,1778,4
640,6306,3
640,7121,5
640,5843,1
640,3485,4
641,216,4
641,4900,1
641,7022,3
641,4349,5
641,2598,1
641,3404,3
641,1914,2
641,8159,1
641,5880,3
641,9904,3
642,2330,2
642,3617,1
642,2740,1
642,9750,5
642,10019,5
642,2636,1
642,6273,3
642,8917,3
642,9129,4
642,2532,2
643,9213,2
643,1501,2
643,8547,4
643,6971,2
643,5728,3
643,8054,5
643,4751,3
643,9638,1
643,8301,5
643,1684,4
644,3720,3
644,2800,5
644,4802,4
644,1156,4
644,289,5
644,9609,3
644,889,3
644,3234,5
644,3528,3
644,6292,1
645,935,1
645,7997,3
645,1026,2
645,8487,4
645,4335,3
645,7361,1
645,5919,3
645,2428,3
645,7196,5
645,9464,5
646,8570,1
646,2190,2
646,4419,5
646,3158,4
646,9697,1
646,7959,1
646,1514,1
646,3767,5
646,6534,1
646,1881,2
647,348,3
647,5931,3
647,2543,2
647,5991,4
647,3616,4
647,126,3
647,8145,2
647,1962,2
647,5313,3
647,8467,4
648,1716,4
648,2813,1
648,9448,4
648,9896,1
648,8847,4
648,4744,3
648,1387,3
648,1458,4
648,6739,1
648,2974,3
649,5661,4
649,4463,2
649,4457,5
649,9042,4
649,3986,1
649,9014,3
649,6728,1
649,6739,3
649,4095,2
649,6469,2
650,6512,1
650,5277,4
650,3100,5
650,3358,5
650,5237,2
650,1157,4
650,4697,2
650,9452,4
650,68,5
650,5868,1
651,5992,5
651,2649,4
651,8333,3
651,2098,2
651,2979,2
651,455,2
651,6629,3
651,304,1
651,1735,3
651,5296,5
652,589,4
652,1531,4
652,3825,1
652,2731,1
652,3943,3
652,5677,2
652,1991,2
652,3650,5
652,9286,3
652,2784,2
653,983,5
653,2042,5
653,8870,4
653,5180,1
653,3861,5
653,7216,4
653,384,1
653,3103,5
653,3382,5
653,9844,3
654,9567,4
654,4448,5
654,7419,2
654,3386,3
654,900,3
654,6855,2
654,1618,4
654,688,5
654,5223,1
654,7898,4
655,558,5
655,8450,1
655,8005,2
655,4865,2
655,4993,4
655,9143,2
655,7675,2
655,6006,5
655,6469,5
655,5751,4
656,632,4
656,9196,3
656,5299,4
656,6567,2
656,5698,4
656,6553,4
656,2687,5
656,6094,1
656,4173,2
656,5020,1
657,5998,2
657,1367,1
657,1611,5
657,9809,1
